Date_Time,Minute,Status,Min_Class
2020-06-14-09:27:12,27,1,f3
2020-06-14-09:31:15,31,0,f4
2020-06-14-10:00:55,0,0,f1
2020-06-14-10:00:55,0,0,f1
2020-06-14-11:42:11,42,1,f5
2020-06-14-12:08:00,8,1,f1
2020-06-14-12:10:10,10,0,f2
2020-06-14-12:52:50,52,0,f6
2020-06-14-12:52:55,52,1,f6
2020-06-14-12:53:48,53,1,f6
2020-06-14-12:56:29,56,0,f6
2020-06-14-12:57:29,57,1,f6
2020-06-14-13:00:10,0,0,f1
2020-06-14-13:06:34,6,1,f1
2020-06-14-13:08:34,8,0,f1
2020-06-14-13:13:32,13,1,f2
2020-06-14-13:15:32,15,0,f2
2020-06-14-13:19:10,19,1,2020-06-14 13:19:10
2020-06-14-13:21:51,21,0,f3
2020-06-14-13:41:44,41,1,f5
2020-06-14-13:43:44,43,0,f5
2020-06-14-13:43:51,43,1,f5
2020-06-14-13:45:51,45,0,f5
2020-06-14-13:49:25,49,1,2020-06-14 13:49:25
2020-06-14-14:05:51,5,0,f1
2020-06-14-14:06:51,6,1,f1
2020-06-14-14:18:22,18,1,f2
2020-06-14-14:21:03,21,0,f3
2020-06-14-14:26:34,26,1,f3
2020-06-14-14:29:54,29,0,2020-06-14 14:29:54
2020-06-14-14:34:54,34,1,f4
2020-06-14-14:37:20,37,1,f4
2020-06-14-14:37:20,37,1,f4
2020-06-14-14:37:38,37,0,f4
2020-06-14-15:11:27,11,1,f2
2020-06-14-15:11:52,11,1,f2
2020-06-14-15:14:24,14,0,f2
2020-06-14-15:15:32,15,0,f2
2020-06-14-15:17:41,17,0,f2
2020-06-14-15:20:10,20,1,f3
2020-06-14-15:45:11,45,1,f5
2020-06-14-15:45:32,45,1,f5
2020-06-14-15:47:32,47,0,f5
2020-06-14-15:48:23,48,0,f5
2020-06-14-16:05:02,5,1,f1
2020-06-14-16:06:55,6,0,f1
2020-06-14-16:07:00,7,1,f1
2020-06-14-16:31:52,31,1,f4
2020-06-14-16:36:56,36,1,f4
2020-06-14-16:37:04,37,0,f4
2020-06-14-17:41:53,41,1,f5
2020-06-14-17:46:44,46,1,f5
2020-06-14-17:48:44,48,0,f5
2020-06-14-18:03:40,3,1,f1
2020-06-14-18:11:49,11,1,f2
2020-06-14-18:13:42,13,1,f2
2020-06-14-18:13:49,13,0,f2
2020-06-14-18:13:54,13,0,f2
2020-06-14-18:16:48,16,0,f2
2020-06-14-18:16:58,16,1,f2
2020-06-14-18:18:13,18,0,f2
2020-06-14-18:18:35,18,1,f2
2020-06-14-18:21:14,21,0,f3
2020-06-14-18:21:19,21,1,f3
2020-06-14-18:24:28,24,0,f3
2020-06-14-18:24:38,24,1,f3
2020-06-14-18:28:42,28,0,f3
2020-06-14-18:29:25,29,1,2020-06-14 18:29:25
2020-06-14-18:36:55,36,0,f4
2020-06-14-18:46:08,46,1,f5
2020-06-14-18:49:30,49,1,2020-06-14 18:49:30
2020-06-14-18:49:30,49,1,2020-06-14 18:49:30
2020-06-14-18:50:12,50,0,f6
2020-06-14-19:01:47,1,0,f1
2020-06-14-19:08:44,8,1,f1
2020-06-14-19:10:44,10,0,f2
2020-06-14-19:14:34,14,1,f2
2020-06-14-19:16:55,16,0,f2
2020-06-14-19:21:23,21,1,f3
2020-06-14-19:24:48,24,0,f3
2020-06-14-19:27:17,27,1,f3
2020-06-14-19:27:21,27,0,f3
2020-06-14-19:39:09,39,0,2020-06-14 19:39:09
2020-06-14-19:39:14,39,1,2020-06-14 19:39:14
2020-06-14-19:39:35,39,1,2020-06-14 19:39:35
2020-06-14-19:51:53,51,0,f6
2020-06-14-20:03:04,3,1,f1
2020-06-14-20:05:04,5,0,f1
2020-06-14-20:05:44,5,1,f1
2020-06-14-20:16:55,16,0,f2
2020-06-14-20:18:16,18,1,f2
2020-06-14-20:21:18,21,0,f3
2020-06-14-20:27:35,27,1,f3
2020-06-14-20:36:57,36,0,f4
2020-06-14-20:36:57,36,1,f4
2020-06-14-20:49:48,49,1,2020-06-14 20:49:48
2020-06-14-20:50:01,50,1,f6
2020-06-14-20:51:48,51,0,f6
2020-06-14-20:55:42,55,1,f6
2020-06-14-20:56:19,56,1,f6
2020-06-14-20:56:37,56,0,f6
2020-06-14-20:57:58,57,0,f6
2020-06-14-21:00:45,0,0,f1
2020-06-14-21:00:45,0,0,f1
2020-06-14-21:00:47,0,1,f1
2020-06-14-21:00:47,0,1,f1
2020-06-14-21:13:41,13,1,f2
2020-06-14-21:30:12,30,1,f4
2020-06-14-21:30:23,30,0,f4
2020-06-14-21:45:38,45,1,f5
2020-06-14-21:47:38,47,0,f5
2020-06-14-21:57:24,57,1,f6
2020-06-14-21:59:24,59,0,2020-06-14 21:59:24
2020-06-14-21:59:44,59,0,2020-06-14 21:59:44
2020-06-14-21:59:56,59,1,2020-06-14 21:59:56
2020-06-14-22:12:37,12,1,f2
2020-06-14-22:19:26,19,0,2020-06-14 22:19:26
2020-06-14-22:24:19,24,0,f3
2020-06-14-22:27:19,27,0,f3
2020-06-14-22:27:25,27,1,f3
2020-06-14-22:36:49,36,0,f4
2020-06-14-22:42:07,42,1,f5
2020-06-14-22:42:51,42,1,f5
2020-06-14-22:45:21,45,1,f5
2020-06-14-22:46:40,46,1,f5
2020-06-14-22:47:16,47,0,f5
2020-06-14-22:47:21,47,0,f5
2020-06-14-22:49:08,49,0,2020-06-14 22:49:08
2020-06-14-23:00:10,0,1,f1
2020-06-14-23:01:02,1,1,f1
2020-06-14-23:02:10,2,0,f1
2020-06-14-23:03:25,3,0,f1
2020-06-14-23:17:04,17,1,f2
2020-06-14-23:19:21,19,1,2020-06-14 23:19:21
2020-06-14-23:19:37,19,0,2020-06-14 23:19:37
2020-06-14-23:20:03,20,1,f3
2020-06-14-23:22:19,22,0,f3
2020-06-14-23:23:20,23,0,f3
2020-06-14-23:23:25,23,1,f3
2020-06-14-23:32:35,32,1,f4
2020-06-14-23:37:25,37,1,f4
2020-06-14-23:39:25,39,0,2020-06-14 23:39:25
2020-06-14-23:45:38,45,1,f5
2020-06-14-23:48:41,48,0,f5
2020-06-14-23:50:47,50,1,f6
2020-06-14-23:51:00,51,0,f6
2020-06-15-00:18:40,18,1,f2
2020-06-15-00:40:42,40,1,f5
2020-06-15-00:44:32,44,1,f5
2020-06-15-00:47:37,47,0,f5
2020-06-15-00:47:51,47,0,f5
2020-06-15-01:00:45,0,1,f1
2020-06-15-01:03:37,3,0,f1
2020-06-15-01:03:40,3,1,f1
2020-06-15-01:08:02,8,0,f1
2020-06-15-01:21:04,21,1,f3
2020-06-15-01:24:27,24,0,f3
2020-06-15-01:26:41,26,1,f3
2020-06-15-01:31:15,31,0,f4
2020-06-15-01:31:20,31,1,f4
2020-06-15-01:31:34,31,1,f4
2020-06-15-01:31:34,31,1,f4
2020-06-15-01:31:34,31,1,f4
2020-06-15-01:31:34,31,1,f4
2020-06-15-01:40:24,40,1,f5
2020-06-15-01:43:05,43,0,f5
2020-06-15-01:51:49,51,1,f6
2020-06-15-01:52:23,52,1,f6
2020-06-15-01:53:49,53,0,f6
2020-06-15-01:54:34,54,0,f6
2020-06-15-01:54:39,54,1,f6
2020-06-15-01:56:39,56,0,f6
2020-06-15-02:02:12,2,1,f1
2020-06-15-02:03:56,3,0,f1
2020-06-15-02:05:28,5,0,f1
2020-06-15-02:05:32,5,1,f1
2020-06-15-02:40:01,40,0,f5
2020-06-15-02:42:36,42,1,f5
2020-06-15-02:44:36,44,0,f5
2020-06-15-02:54:59,54,1,f6
2020-06-15-02:57:57,57,0,f6
2020-06-15-03:15:03,15,1,f2
2020-06-15-03:35:04,35,1,f4
2020-06-15-03:37:12,37,1,f4
2020-06-15-03:38:29,38,0,f4
2020-06-15-03:39:24,39,0,2020-06-15 03:39:24
2020-06-15-04:02:53,2,0,f1
2020-06-15-04:22:53,22,0,f3
2020-06-15-04:22:58,22,1,f3
2020-06-15-04:28:41,28,1,f3
2020-06-15-04:44:15,44,0,f5
2020-06-15-04:49:32,49,1,2020-06-15 04:49:32
2020-06-15-04:51:33,51,0,f6
2020-06-15-04:51:33,51,0,f6
2020-06-15-05:18:57,18,0,f2
2020-06-15-05:26:22,26,0,f3
2020-06-15-05:26:27,26,1,f3
2020-06-15-05:41:15,41,1,f5
2020-06-15-05:43:15,43,0,f5
2020-06-15-06:08:54,8,0,f1
2020-06-15-06:08:59,8,1,f1
2020-06-15-06:10:49,10,0,f2
2020-06-15-06:26:24,26,0,f3
2020-06-15-06:43:38,43,1,f5
2020-06-15-06:45:27,45,0,f5
2020-06-15-06:48:07,48,0,f5
2020-06-15-07:00:35,0,1,f1
2020-06-15-07:08:37,8,0,f1
2020-06-15-07:30:20,30,1,f4
2020-06-15-07:33:01,33,0,f4
2020-06-15-07:34:06,34,0,f4
2020-06-15-07:36:43,36,0,f4
2020-06-15-07:36:48,36,1,f4
2020-06-15-07:47:18,47,0,f5
2020-06-15-08:34:56,34,1,f4
2020-06-15-08:41:47,41,0,f5
2020-06-15-09:32:53,32,0,f4
2020-06-15-09:32:58,32,1,f4
2020-06-15-09:49:50,49,1,2020-06-15 09:49:50
2020-06-15-09:52:00,52,0,f6
2020-06-15-10:50:29,50,1,f6
2020-06-15-10:52:29,52,0,f6
2020-06-15-11:43:54,43,1,f5
2020-06-15-11:45:07,45,1,f5
2020-06-15-11:45:55,45,0,f5
2020-06-15-12:06:08,6,0,f1
2020-06-15-09:25:08,25,1,f3
2020-06-15-09:35:11,35,0,f4
2020-06-15-09:36:27,36,0,f4
2020-06-15-09:38:22,38,0,f4
2020-06-15-09:39:17,39,1,2020-06-15 09:39:17
2020-06-15-09:40:23,40,1,f5
2020-06-15-09:40:23,40,1,f5
2020-06-15-10:19:35,19,1,2020-06-15 10:19:35
2020-06-15-10:22:15,22,0,f3
2020-06-15-10:22:49,22,1,f3
2020-06-15-10:24:49,24,0,f3
2020-06-15-10:26:33,26,1,f3
2020-06-15-10:38:20,38,0,f4
2020-06-15-10:38:51,38,1,f4
2020-06-15-10:42:35,42,1,f5
2020-06-15-11:16:31,16,1,f2
2020-06-15-11:16:45,16,1,f2
2020-06-15-11:18:48,18,1,f2
2020-06-15-11:20:34,20,0,f3
2020-06-15-17:53:40,53,1,f6
2020-06-15-18:08:26,8,1,f1
2020-06-15-18:09:52,9,1,2020-06-15 18:09:52
2020-06-15-18:10:26,10,0,f2
2020-06-15-18:10:43,10,1,f2
2020-06-15-18:11:53,11,0,f2
2020-06-15-18:15:24,15,1,f2
2020-06-15-18:17:24,17,0,f2
2020-06-15-18:19:04,19,1,2020-06-15 18:19:04
2020-06-15-18:22:12,22,1,f3
2020-06-15-18:27:18,27,1,f3
2020-06-15-18:27:18,27,1,f3
2020-06-15-18:29:51,29,0,2020-06-15 18:29:51
2020-06-15-18:29:51,29,0,2020-06-15 18:29:51
2020-06-15-18:30:55,30,1,f4
2020-06-15-18:30:55,30,1,f4
2020-06-15-18:36:28,36,1,f4
2020-06-15-18:36:49,36,0,f4
2020-06-15-18:36:49,36,0,f4
2020-06-15-18:37:51,37,1,f4
2020-06-15-18:38:55,38,1,f4
2020-06-15-18:38:55,38,1,f4
2020-06-15-18:40:55,40,0,f5
2020-06-15-18:40:55,40,0,f5
2020-06-15-18:41:37,41,1,f5
2020-06-15-18:41:37,41,1,f5
2020-06-15-18:41:57,41,0,f5
2020-06-15-18:45:05,45,0,f5
2020-06-15-18:45:05,45,0,f5
2020-06-15-18:47:46,47,1,f5
2020-06-15-18:47:46,47,1,f5
2020-06-15-18:52:40,52,0,f6
2020-06-15-18:52:40,52,0,f6
2020-06-15-18:52:59,52,1,f6
2020-06-15-18:52:59,52,1,f6
2020-06-15-19:07:00,7,0,f1
2020-06-15-19:07:00,7,0,f1
2020-06-15-19:09:41,9,1,2020-06-15 19:09:41
2020-06-15-19:09:41,9,1,2020-06-15 19:09:41
2020-06-15-19:13:37,13,0,f2
2020-06-15-19:13:37,13,0,f2
2020-06-15-19:13:40,13,1,f2
2020-06-15-19:13:40,13,1,f2
2020-06-15-19:15:40,15,0,f2
2020-06-15-19:15:40,15,0,f2
2020-06-15-19:18:47,18,0,f2
2020-06-15-19:18:52,18,1,f2
2020-06-15-19:18:56,18,1,f2
2020-06-15-19:18:56,18,1,f2
2020-06-15-19:20:16,20,1,f3
2020-06-15-20:06:49,6,1,f1
2020-06-15-20:06:49,6,1,f1
2020-06-15-20:09:18,9,0,2020-06-15 20:09:18
2020-06-15-20:09:18,9,0,2020-06-15 20:09:18
2020-06-15-20:13:41,13,1,f2
2020-06-15-20:13:41,13,1,f2
2020-06-15-20:16:35,16,0,f2
2020-06-15-20:16:35,16,0,f2
2020-06-15-20:31:13,31,1,f4
2020-06-15-20:32:39,32,0,f4
2020-06-15-20:35:18,35,1,f4
2020-06-15-20:38:27,38,1,f4
2020-06-15-20:38:27,38,1,f4
2020-06-15-20:40:28,40,0,f5
2020-06-15-20:40:28,40,0,f5
2020-06-15-20:47:57,47,0,f5
2020-06-15-20:49:03,49,1,2020-06-15 20:49:03
2020-06-15-20:51:03,51,0,f6
2020-06-15-21:06:13,6,1,f1
2020-06-15-21:06:13,6,1,f1
2020-06-15-21:11:16,11,1,f2
2020-06-15-21:12:46,12,1,f2
2020-06-15-21:14:46,14,0,f2
2020-06-15-21:14:47,14,1,f2
2020-06-15-21:15:21,15,0,f2
2020-06-15-21:15:50,15,1,f2
2020-06-15-21:15:50,15,1,f2
2020-06-15-21:16:53,16,0,f2
2020-06-15-21:17:04,17,0,f2
2020-06-15-21:22:06,22,0,f3
2020-06-15-21:22:46,22,1,f3
2020-06-15-21:23:08,23,0,f3
2020-06-15-21:23:31,23,1,f3
2020-06-15-21:23:45,23,1,f3
2020-06-15-21:25:31,25,0,f3
2020-06-15-21:25:52,25,0,f3
2020-06-15-21:25:57,25,1,f3
2020-06-15-21:28:15,28,0,f3
2020-06-15-21:31:26,31,1,f4
2020-06-15-21:40:02,40,1,f5
2020-06-15-21:45:08,45,1,f5
2020-06-15-21:51:31,51,0,f6
2020-06-15-21:58:28,58,0,f6
2020-06-15-22:00:25,0,1,f1
2020-06-15-22:01:07,1,1,f1
2020-06-15-22:03:51,3,0,f1
2020-06-15-22:07:06,7,0,f1
2020-06-15-22:10:58,10,1,f2
2020-06-15-22:15:21,15,0,f2
2020-06-15-22:16:58,16,1,f2
2020-06-15-22:18:58,18,0,f2
2020-06-15-22:22:16,22,1,f3
2020-06-15-22:24:27,24,0,f3
2020-06-15-22:24:33,24,1,f3
2020-06-15-22:24:45,24,0,f3
2020-06-15-22:31:50,31,1,f4
2020-06-15-23:13:19,13,1,f2
2020-06-15-23:47:42,47,1,f5
2020-06-15-23:47:42,47,1,f5
2020-06-15-23:49:57,49,0,2020-06-15 23:49:57
2020-06-15-23:49:57,49,0,2020-06-15 23:49:57
2020-06-16-00:00:31,0,1,f1
2020-06-16-00:03:12,3,0,f1
2020-06-16-00:15:18,15,1,f2
2020-06-16-00:16:48,16,1,f2
2020-06-16-00:16:58,16,0,f2
2020-06-16-00:17:46,17,1,f2
2020-06-16-00:18:54,18,1,f2
2020-06-16-00:19:23,19,0,2020-06-16 00:19:23
2020-06-16-00:19:47,19,1,2020-06-16 00:19:47
2020-06-16-00:19:50,19,0,2020-06-16 00:19:50
2020-06-16-00:23:31,23,0,f3
2020-06-16-00:25:35,25,1,f3
2020-06-16-00:29:35,29,0,2020-06-16 00:29:35
2020-06-16-00:33:25,33,1,f4
2020-06-16-00:35:25,35,0,f4
2020-06-16-01:02:13,2,1,f1
2020-06-16-01:03:11,3,1,f1
2020-06-16-01:03:11,3,1,f1
2020-06-16-01:04:13,4,0,f1
2020-06-16-01:05:34,5,0,f1
2020-06-16-01:05:34,5,0,f1
2020-06-16-01:07:39,7,1,f1
2020-06-16-01:13:45,13,0,f2
2020-06-16-01:14:20,14,1,f2
2020-06-16-01:16:37,16,0,f2
2020-06-16-01:19:07,19,1,2020-06-16 01:19:07
2020-06-16-01:19:21,19,1,2020-06-16 01:19:21
2020-06-16-01:21:42,21,0,f3
2020-06-16-01:21:50,21,0,f3
2020-06-16-01:25:24,25,0,f3
2020-06-16-01:27:34,27,1,f3
2020-06-16-01:29:34,29,0,2020-06-16 01:29:34
2020-06-16-01:44:11,44,1,f5
2020-06-16-01:45:58,45,1,f5
2020-06-16-01:46:16,46,1,f5
2020-06-16-01:48:20,48,0,f5
2020-06-16-01:59:12,59,1,2020-06-16 01:59:12
2020-06-16-02:01:12,1,0,f1
2020-06-16-02:20:04,20,0,f3
2020-06-16-02:20:10,20,1,f3
2020-06-16-02:51:00,51,0,f6
2020-06-16-02:57:15,57,1,f6
2020-06-16-02:57:45,57,1,f6
2020-06-16-02:59:53,59,0,2020-06-16 02:59:53
2020-06-16-03:04:36,4,0,f1
2020-06-16-03:05:19,5,1,f1
2020-06-16-03:07:55,7,0,f1
2020-06-16-03:09:39,9,1,2020-06-16 03:09:39
2020-06-16-03:12:20,12,0,f2
2020-06-16-03:43:57,43,1,f5
2020-06-16-03:45:57,45,0,f5
2020-06-16-03:50:08,50,1,f6
2020-06-16-03:52:08,52,0,f6
2020-06-16-04:04:11,4,0,f1
2020-06-16-04:04:11,4,0,f1
2020-06-16-04:04:11,4,0,f1
2020-06-16-04:04:11,4,0,f1
2020-06-16-04:11:59,11,1,f2
2020-06-16-04:12:41,12,1,f2
2020-06-16-04:13:59,13,0,f2
2020-06-16-04:14:41,14,0,f2
2020-06-16-04:15:13,15,1,f2
2020-06-16-04:16:54,16,1,f2
2020-06-16-04:18:54,18,0,f2
2020-06-16-04:34:22,34,0,f4
2020-06-16-04:49:56,49,1,2020-06-16 04:49:56
2020-06-16-05:12:40,12,1,f2
2020-06-16-05:14:40,14,0,f2
2020-06-16-05:15:52,15,1,f2
2020-06-16-05:17:52,17,0,f2
2020-06-16-05:18:25,18,1,f2
2020-06-16-05:19:24,19,0,2020-06-16 05:19:24
2020-06-16-05:19:41,19,1,2020-06-16 05:19:41
2020-06-16-05:21:48,21,0,f3
2020-06-16-05:33:04,33,0,f4
2020-06-16-05:33:09,33,1,f4
2020-06-16-05:48:37,48,0,f5
2020-06-16-05:57:14,57,1,f6
2020-06-16-06:10:21,10,0,f2
2020-06-16-06:12:11,12,1,f2
2020-06-16-06:12:41,12,0,f2
2020-06-16-06:12:41,12,0,f2
2020-06-16-06:13:49,13,1,f2
2020-06-16-06:14:11,14,0,f2
2020-06-16-06:14:21,14,0,f2
2020-06-16-07:11:04,11,0,f2
2020-06-16-07:11:09,11,1,f2
2020-06-16-07:24:23,24,0,f3
2020-06-16-07:38:31,38,0,f4
2020-06-16-07:53:49,53,1,f6
2020-06-16-07:55:49,55,0,f6
2020-06-16-08:13:32,13,1,f2
2020-06-16-08:15:36,15,0,f2
2020-06-16-08:46:43,46,0,f5
2020-06-16-08:46:49,46,1,f5
2020-06-16-09:19:56,19,0,2020-06-16 09:19:56
2020-06-16-09:20:28,20,1,f3
2020-06-16-09:21:55,21,0,f3
2020-06-16-09:22:00,22,1,f3
2020-06-16-09:38:30,38,0,f4
2020-06-16-09:39:01,39,1,2020-06-16 09:39:01
2020-06-16-09:39:51,39,0,2020-06-16 09:39:51
2020-06-16-11:09:37,9,1,2020-06-16 11:09:37
2020-06-16-11:42:33,42,1,f5
2020-06-16-11:42:44,42,1,f5
2020-06-16-11:44:44,44,0,f5
2020-06-16-11:46:31,46,1,f5
2020-06-16-11:48:46,48,0,f5
2020-06-16-11:49:24,49,0,2020-06-16 11:49:24
2020-06-16-12:09:25,9,0,2020-06-16 12:09:25
2020-06-16-12:18:35,18,1,f2
2020-06-16-12:21:16,21,0,f3
2020-06-16-12:38:26,38,0,f4
2020-06-16-12:38:51,38,1,f4
2020-06-16-12:40:51,40,0,f5
2020-06-16-12:54:01,54,1,f6
2020-06-16-12:59:51,59,1,2020-06-16 12:59:51
2020-06-16-13:03:33,3,1,f1
2020-06-16-13:03:33,3,1,f1
2020-06-16-13:05:35,5,0,f1
2020-06-16-13:05:35,5,0,f1
2020-06-16-13:10:20,10,1,f2
2020-06-16-13:13:43,13,0,f2
2020-06-16-13:28:40,28,1,f3
2020-06-16-13:29:16,29,1,2020-06-16 13:29:16
2020-06-16-13:29:16,29,1,2020-06-16 13:29:16
2020-06-16-13:31:21,31,0,f4
2020-06-16-13:38:47,38,1,f4
2020-06-16-13:44:22,44,0,f5
2020-06-16-14:02:52,2,1,f1
2020-06-16-14:07:38,7,1,f1
2020-06-16-14:11:00,11,0,f2
2020-06-16-14:11:44,11,0,f2
2020-06-16-14:24:59,24,1,f3
2020-06-16-14:25:08,25,0,f3
2020-06-16-14:35:43,35,1,f4
2020-06-16-14:39:05,39,0,2020-06-16 14:39:05
2020-06-16-14:59:29,59,1,2020-06-16 14:59:29
2020-06-16-15:00:11,0,0,f1
2020-06-16-15:03:20,3,1,f1
2020-06-16-15:03:50,3,1,f1
2020-06-16-15:12:27,12,1,f2
2020-06-16-15:12:54,12,1,f2
2020-06-16-15:14:27,14,0,f2
2020-06-16-15:16:23,16,0,f2
2020-06-16-15:26:50,26,1,f3
2020-06-16-15:33:30,33,1,f4
2020-06-16-15:34:46,34,1,f4
2020-06-16-15:38:12,38,0,f4
2020-06-16-15:38:42,38,1,f4
2020-06-16-17:06:52,6,1,f1
2020-06-16-17:12:48,12,0,f2
2020-06-16-17:15:55,15,1,f2
2020-06-16-17:16:43,16,0,f2
2020-06-16-17:18:41,18,1,f2
2020-06-16-17:23:32,23,1,f3
2020-06-16-17:25:32,25,0,f3
2020-06-16-17:25:38,25,1,f3
2020-06-16-17:37:24,37,1,f4
2020-06-16-17:39:24,39,0,2020-06-16 17:39:24
2020-06-16-17:56:19,56,1,f6
2020-06-16-17:56:19,56,1,f6
2020-06-16-17:56:27,56,1,f6
2020-06-16-17:58:39,58,0,f6
2020-06-16-18:00:06,0,1,f1
2020-06-16-18:01:47,1,1,f1
2020-06-16-18:02:06,2,0,f1
2020-06-16-18:04:57,4,0,f1
2020-06-16-18:05:25,5,0,f1
2020-06-16-18:07:21,7,1,f1
2020-06-16-18:11:36,11,0,f2
2020-06-16-18:19:53,19,1,2020-06-16 18:19:53
2020-06-16-18:22:03,22,0,f3
2020-06-16-18:24:53,24,1,f3
2020-06-16-18:26:54,26,0,f3
2020-06-16-18:38:10,38,1,f4
2020-06-16-18:41:45,41,1,f5
2020-06-16-18:41:45,41,1,f5
2020-06-16-18:43:36,43,0,f5
2020-06-16-18:46:20,46,1,f5
2020-06-16-18:48:08,48,0,f5
2020-06-16-18:48:08,48,0,f5
2020-06-16-18:49:32,49,1,2020-06-16 18:49:32
2020-06-16-18:51:34,51,0,f6
2020-06-16-18:53:49,53,1,f6
2020-06-16-18:53:49,53,1,f6
2020-06-16-18:54:55,54,1,f6
2020-06-16-18:56:52,56,0,f6
2020-06-16-18:56:52,56,0,f6
2020-06-16-19:00:17,0,1,f1
2020-06-16-19:00:17,0,1,f1
2020-06-16-19:00:21,0,0,f1
2020-06-16-19:01:21,1,1,f1
2020-06-16-19:04:07,4,0,f1
2020-06-16-19:04:07,4,0,f1
2020-06-16-19:04:34,4,0,f1
2020-06-16-19:04:41,4,1,f1
2020-06-16-19:07:06,7,1,f1
2020-06-16-19:09:58,9,1,2020-06-16 19:09:58
2020-06-16-19:13:21,13,0,f2
2020-06-16-19:21:27,21,0,f3
2020-06-16-19:27:10,27,1,f3
2020-06-16-19:27:10,27,1,f3
2020-06-16-19:29:21,29,0,2020-06-16 19:29:21
2020-06-16-19:29:21,29,0,2020-06-16 19:29:21
2020-06-16-19:36:15,36,1,f4
2020-06-16-19:39:24,39,0,2020-06-16 19:39:24
2020-06-16-19:39:52,39,1,2020-06-16 19:39:52
2020-06-16-19:41:04,41,0,f5
2020-06-16-19:47:02,47,1,f5
2020-06-16-19:47:02,47,1,f5
2020-06-16-19:49:25,49,1,2020-06-16 19:49:25
2020-06-16-19:49:27,49,0,2020-06-16 19:49:27
2020-06-16-19:49:27,49,0,2020-06-16 19:49:27
2020-06-16-19:52:06,52,0,f6
2020-06-16-19:57:08,57,1,f6
2020-06-16-19:57:08,57,1,f6
2020-06-16-19:59:17,59,0,2020-06-16 19:59:17
2020-06-16-19:59:17,59,0,2020-06-16 19:59:17
2020-06-16-20:01:55,1,0,f1
2020-06-16-20:03:37,3,1,f1
2020-06-16-20:07:36,7,1,f1
2020-06-16-20:16:53,16,1,f2
2020-06-16-20:16:53,16,1,f2
2020-06-16-20:18:54,18,0,f2
2020-06-16-20:18:54,18,0,f2
2020-06-16-20:21:44,21,1,f3
2020-06-16-20:23:44,23,0,f3
2020-06-16-20:25:47,25,1,f3
2020-06-16-20:25:47,25,1,f3
2020-06-16-20:28:02,28,0,f3
2020-06-16-20:28:02,28,0,f3
2020-06-16-20:33:10,33,1,f4
2020-06-16-20:33:10,33,1,f4
2020-06-16-20:35:10,35,0,f4
2020-06-16-20:35:10,35,0,f4
2020-06-16-20:36:56,36,1,f4
2020-06-16-20:36:57,36,1,f4
2020-06-16-20:39:15,39,0,2020-06-16 20:39:15
2020-06-16-20:39:15,39,0,2020-06-16 20:39:15
2020-06-17-12:15:28,15,1,f2
2020-06-17-12:17:28,17,0,f2
2020-06-17-12:39:10,39,1,2020-06-17 12:39:10
2020-06-17-12:41:11,41,0,f5
2020-06-17-12:49:06,49,0,2020-06-17 12:49:06
2020-06-17-12:49:29,49,1,2020-06-17 12:49:29
2020-06-17-13:16:24,16,0,f2
2020-06-17-13:17:41,17,1,f2
2020-06-17-13:41:04,41,1,f5
2020-06-17-13:42:10,42,1,f5
2020-06-17-13:42:10,42,1,f5
2020-06-17-13:44:19,44,1,f5
2020-06-17-13:48:28,48,0,f5
2020-06-17-13:52:03,52,1,f6
2020-06-17-13:54:03,54,0,f6
2020-06-17-13:56:59,56,1,f6
2020-06-17-13:56:59,56,0,f6
2020-06-17-13:57:04,57,1,f6
2020-06-17-13:59:04,59,0,2020-06-17 13:59:04
2020-06-17-14:08:48,8,1,f1
2020-06-17-14:11:55,11,0,f2
2020-06-17-14:13:32,13,1,f2
2020-06-17-14:19:08,19,1,2020-06-17 14:19:08
2020-06-17-14:22:30,22,0,f3
2020-06-17-14:26:22,26,1,f3
2020-06-17-14:28:22,28,0,f3
2020-06-17-14:31:31,31,1,f4
2020-06-17-14:34:38,34,0,f4
2020-06-17-14:54:27,54,1,f6
2020-06-17-14:54:59,54,1,f6
2020-06-17-14:57:08,57,0,f6
2020-06-17-14:57:40,57,0,f6
2020-06-17-15:14:48,14,1,f2
2020-06-17-15:16:11,16,1,f2
2020-06-17-15:16:48,16,0,f2
2020-06-17-15:18:11,18,0,f2
2020-06-17-15:18:53,18,1,f2
2020-06-17-15:24:53,24,0,f3
2020-06-17-15:25:17,25,1,f3
2020-06-17-15:25:20,25,1,f3
2020-06-17-15:25:43,25,1,f3
2020-06-17-21:15:20,15,1,f2
2020-06-17-21:23:43,23,0,f3
2020-06-17-23:47:01,47,1,f5
2020-06-17-23:48:18,48,0,f5
2020-06-17-23:48:39,48,1,f5
2020-06-17-23:49:19,49,1,2020-06-17 23:49:19
2020-06-17-23:51:17,51,0,f6
2020-06-17-23:52:00,52,0,f6
2020-06-17-23:53:15,53,0,f6
2020-06-17-23:54:09,54,1,f6
2020-06-17-23:56:09,56,0,f6
2020-06-18-00:07:56,7,1,f1
2020-06-18-00:09:56,9,0,2020-06-18 00:09:56
2020-06-18-00:13:51,13,1,f2
2020-06-18-00:13:51,13,1,f2
2020-06-18-00:16:24,16,1,f2
2020-06-18-00:17:31,17,0,f2
2020-06-18-00:17:31,17,0,f2
2020-06-18-00:21:05,21,1,f3
2020-06-18-00:23:54,23,1,f3
2020-06-18-00:26:19,26,1,f3
2020-06-18-00:32:13,32,0,f4
