Date_Time,Minute,Status,Min_Class
49775,2020-07-01-12:45:08,45,1,f5
49776,2020-07-01-12:45:09,45,0,f5
49777,2020-07-01-12:45:10,45,0,f5
49778,2020-07-01-12:45:10,45,0,f5
49779,2020-07-01-12:45:12,45,1,f5
49780,2020-07-01-12:45:13,45,1,f5
49781,2020-07-01-12:45:13,45,1,f5
49782,2020-07-01-12:45:14,45,0,f5
49783,2020-07-01-12:45:14,45,1,f5
49784,2020-07-01-12:45:15,45,0,f5
49785,2020-07-01-12:45:16,45,0,f5
49786,2020-07-01-12:45:19,45,1,f5
49787,2020-07-01-12:45:19,45,0,f5
49788,2020-07-01-12:45:20,45,1,f5
49789,2020-07-01-12:45:20,45,0,f5
49790,2020-07-01-12:45:21,45,1,f5
49791,2020-07-01-12:45:21,45,0,f5
49792,2020-07-01-12:45:23,45,1,f5
49793,2020-07-01-12:45:24,45,1,f5
49794,2020-07-01-12:45:25,45,1,f5
49795,2020-07-01-12:45:26,45,1,f5
49796,2020-07-01-12:45:28,45,0,f5
49797,2020-07-01-12:45:31,45,1,f5
49798,2020-07-01-12:45:31,45,1,f5
49799,2020-07-01-12:45:33,45,0,f5
49800,2020-07-01-12:45:35,45,0,f5
49801,2020-07-01-12:45:35,45,0,f5
49802,2020-07-01-12:45:36,45,0,f5
49803,2020-07-01-12:45:38,45,0,f5
49804,2020-07-01-12:45:38,45,0,f5
49805,2020-07-01-12:45:39,45,1,f5
49806,2020-07-01-12:45:39,45,0,f5
49807,2020-07-01-12:45:40,45,0,f5
49808,2020-07-01-12:45:40,45,0,f5
49809,2020-07-01-12:45:41,45,0,f5
49810,2020-07-01-12:45:41,45,0,f5
49811,2020-07-01-12:45:42,45,0,f5
49812,2020-07-01-12:45:44,45,1,f5
49813,2020-07-01-12:45:45,45,1,f5
49814,2020-07-01-12:45:48,45,1,f5
49815,2020-07-01-12:45:48,45,0,f5
49816,2020-07-01-12:45:49,45,1,f5
49817,2020-07-01-12:45:49,45,1,f5
49818,2020-07-01-12:45:50,45,0,f5
49819,2020-07-01-12:45:50,45,0,f5
49820,2020-07-01-12:45:51,45,0,f5
49821,2020-07-01-12:45:51,45,0,f5
49822,2020-07-01-12:45:52,45,1,f5
49823,2020-07-01-12:45:52,45,1,f5
49824,2020-07-01-12:45:53,45,0,f5
49825,2020-07-01-12:45:53,45,1,f5
49826,2020-07-01-12:45:54,45,0,f5
49827,2020-07-01-12:45:56,45,0,f5
49828,2020-07-01-12:45:57,45,1,f5
49829,2020-07-01-12:45:58,45,0,f5
49830,2020-07-01-12:45:58,45,1,f5
49831,2020-07-01-12:45:59,45,0,f5
49832,2020-07-01-12:45:59,45,1,f5
49833,2020-07-01-12:46:00,46,0,f5
49834,2020-07-01-12:46:01,46,1,f5
49835,2020-07-01-12:46:01,46,0,f5
49836,2020-07-01-12:46:02,46,1,f5
49837,2020-07-01-12:46:04,46,1,f5
49838,2020-07-01-12:46:04,46,0,f5
49839,2020-07-01-12:46:06,46,1,f5
49840,2020-07-01-12:46:07,46,0,f5
49841,2020-07-01-12:46:08,46,0,f5
49842,2020-07-01-12:46:09,46,0,f5
49843,2020-07-01-12:46:09,46,1,f5
49844,2020-07-01-12:46:10,46,1,f5
49845,2020-07-01-12:46:11,46,0,f5
49846,2020-07-01-12:46:11,46,1,f5
49847,2020-07-01-12:46:12,46,1,f5
49848,2020-07-01-12:46:13,46,0,f5
49849,2020-07-01-12:46:15,46,1,f5
49850,2020-07-01-12:46:15,46,0,f5
49851,2020-07-01-12:46:16,46,1,f5
49852,2020-07-01-12:46:17,46,0,f5
49853,2020-07-01-12:46:19,46,0,f5
49854,2020-07-01-12:46:20,46,1,f5
49855,2020-07-01-12:46:21,46,0,f5
49856,2020-07-01-12:46:21,46,0,f5
49857,2020-07-01-12:46:22,46,1,f5
49858,2020-07-01-12:46:24,46,1,f5
49859,2020-07-01-12:46:25,46,1,f5
49860,2020-07-01-12:46:25,46,1,f5
49861,2020-07-01-12:46:27,46,1,f5
49862,2020-07-01-12:46:28,46,0,f5
49863,2020-07-01-12:46:29,46,1,f5
49864,2020-07-01-12:46:29,46,0,f5
49865,2020-07-01-12:46:30,46,0,f5
49866,2020-07-01-12:46:30,46,0,f5
49867,2020-07-01-12:46:31,46,1,f5
49868,2020-07-01-12:46:32,46,0,f5
49869,2020-07-01-12:46:33,46,0,f5
49870,2020-07-01-12:46:34,46,0,f5
49871,2020-07-01-12:46:39,46,0,f5
49872,2020-07-01-12:46:40,46,0,f5
49873,2020-07-01-12:46:40,46,0,f5
49874,2020-07-01-12:46:43,46,1,f5
49875,2020-07-01-12:46:44,46,1,f5
49876,2020-07-01-12:46:44,46,1,f5
49877,2020-07-01-12:46:45,46,1,f5
49878,2020-07-01-12:46:48,46,0,f5
49879,2020-07-01-12:46:48,46,0,f5
49880,2020-07-01-12:46:49,46,1,f5
49881,2020-07-01-12:46:50,46,0,f5
49882,2020-07-01-12:46:50,46,0,f5
49883,2020-07-01-12:46:51,46,1,f5
49884,2020-07-01-12:46:52,46,1,f5
49885,2020-07-01-12:46:53,46,1,f5
49886,2020-07-01-12:46:54,46,0,f5
49887,2020-07-01-12:46:55,46,0,f5
49888,2020-07-01-12:46:55,46,1,f5
49889,2020-07-01-12:46:56,46,1,f5
49890,2020-07-01-12:46:57,46,1,f5
49891,2020-07-01-12:46:58,46,1,f5
49892,2020-07-01-12:46:58,46,0,f5
49893,2020-07-01-12:46:59,46,0,f5
49894,2020-07-01-12:46:59,46,0,f5
49895,2020-07-01-12:47:00,47,0,f5
49896,2020-07-01-12:47:00,47,1,f5
49897,2020-07-01-12:47:03,47,0,f5
49898,2020-07-01-12:47:04,47,1,f5
49899,2020-07-01-12:47:04,47,0,f5
49900,2020-07-01-12:47:05,47,1,f5
49901,2020-07-01-12:47:05,47,0,f5
49902,2020-07-01-12:47:06,47,1,f5
49903,2020-07-01-12:47:06,47,1,f5
49904,2020-07-01-12:47:07,47,0,f5
49905,2020-07-01-12:47:07,47,1,f5
49906,2020-07-01-12:47:08,47,1,f5
49907,2020-07-01-12:47:09,47,0,f5
49908,2020-07-01-12:47:15,47,1,f5
49909,2020-07-01-12:47:15,47,0,f5
49910,2020-07-01-12:47:16,47,1,f5
49911,2020-07-01-12:47:17,47,0,f5
49912,2020-07-01-12:47:20,47,1,f5
49913,2020-07-01-12:47:20,47,1,f5
49914,2020-07-01-12:47:24,47,0,f5
49915,2020-07-01-12:47:24,47,0,f5
49916,2020-07-01-12:47:26,47,0,f5
49917,2020-07-01-12:47:26,47,1,f5
49918,2020-07-01-12:47:28,47,1,f5
49919,2020-07-01-12:47:28,47,1,f5
49920,2020-07-01-12:47:29,47,1,f5
49921,2020-07-01-12:47:29,47,1,f5
49922,2020-07-01-12:47:30,47,1,f5
49923,2020-07-01-12:47:30,47,1,f5
49924,2020-07-01-12:47:31,47,1,f5
49925,2020-07-01-12:47:32,47,0,f5
49926,2020-07-01-12:47:32,47,1,f5
49927,2020-07-01-12:47:33,47,0,f5
49928,2020-07-01-12:47:33,47,1,f5
49929,2020-07-01-12:47:35,47,0,f5
49930,2020-07-01-12:47:36,47,1,f5
49931,2020-07-01-12:47:36,47,1,f5
49932,2020-07-01-12:47:37,47,1,f5
49933,2020-07-01-12:47:37,47,0,f5
49934,2020-07-01-12:47:38,47,0,f5
49935,2020-07-01-12:47:38,47,0,f5
49936,2020-07-01-12:47:39,47,1,f5
49937,2020-07-01-12:47:39,47,0,f5
49938,2020-07-01-12:47:40,47,0,f5
49939,2020-07-01-12:47:40,47,1,f5
49940,2020-07-01-12:47:41,47,0,f5
49941,2020-07-01-12:47:42,47,0,f5
49942,2020-07-01-12:47:42,47,1,f5
49943,2020-07-01-12:47:45,47,0,f5
49944,2020-07-01-12:47:45,47,1,f5
49945,2020-07-01-12:47:46,47,1,f5
49946,2020-07-01-12:47:48,47,1,f5
49947,2020-07-01-12:47:48,47,0,f5
49948,2020-07-01-12:47:49,47,1,f5
49949,2020-07-01-12:47:50,47,0,f5
49950,2020-07-01-12:47:51,47,1,f5
49951,2020-07-01-12:47:52,47,0,f5
49952,2020-07-01-12:47:53,47,1,f5
49953,2020-07-01-12:47:53,47,1,f5
49954,2020-07-01-12:47:54,47,1,f5
49955,2020-07-01-12:47:54,47,0,f5
49956,2020-07-01-12:47:55,47,0,f5
49957,2020-07-01-12:47:56,47,0,f5
49958,2020-07-01-12:47:58,47,1,f5
49959,2020-07-01-12:48:00,48,0,f5
49960,2020-07-01-12:48:00,48,0,f5
49961,2020-07-01-12:48:01,48,0,f5
49962,2020-07-01-12:48:01,48,0,f5
49963,2020-07-01-12:48:03,48,0,f5
49964,2020-07-01-12:48:04,48,0,f5
49965,2020-07-01-12:48:05,48,0,f5
49966,2020-07-01-12:48:05,48,1,f5
49967,2020-07-01-12:48:06,48,1,f5
49968,2020-07-01-12:48:06,48,0,f5
49969,2020-07-01-12:48:07,48,0,f5
49970,2020-07-01-12:48:07,48,1,f5
49971,2020-07-01-12:48:08,48,1,f5
49972,2020-07-01-12:48:08,48,1,f5
49973,2020-07-01-12:48:09,48,0,f5
49974,2020-07-01-12:48:10,48,1,f5
49975,2020-07-01-12:48:10,48,0,f5
49976,2020-07-01-12:48:11,48,1,f5
49977,2020-07-01-12:48:12,48,0,f5
49978,2020-07-01-12:48:13,48,0,f5
49979,2020-07-01-12:48:14,48,0,f5
49980,2020-07-01-12:48:15,48,0,f5
49981,2020-07-01-12:48:15,48,0,f5
49982,2020-07-01-12:48:17,48,0,f5
49983,2020-07-01-12:48:18,48,0,f5
49984,2020-07-01-12:48:18,48,0,f5
49985,2020-07-01-12:48:20,48,0,f5
49986,2020-07-01-12:48:21,48,1,f5
49987,2020-07-01-12:48:21,48,0,f5
49988,2020-07-01-12:48:23,48,1,f5
49989,2020-07-01-12:48:23,48,1,f5
49990,2020-07-01-12:48:24,48,1,f5
49991,2020-07-01-12:48:27,48,0,f5
49992,2020-07-01-12:48:33,48,0,f5
49993,2020-07-01-12:48:34,48,0,f5
49994,2020-07-01-12:48:34,48,0,f5
49995,2020-07-01-12:48:35,48,1,f5
49996,2020-07-01-12:48:35,48,0,f5
49997,2020-07-01-12:48:36,48,1,f5
49998,2020-07-01-12:48:36,48,1,f5
49999,2020-07-01-12:48:37,48,1,f5
50000,2020-07-01-12:48:37,48,1,f5
50001,2020-07-01-12:48:38,48,0,f5
50002,2020-07-01-12:48:39,48,1,f5
50003,2020-07-01-12:48:39,48,0,f5
50004,2020-07-01-12:48:40,48,1,f5
50005,2020-07-01-12:48:40,48,0,f5
50006,2020-07-01-12:48:42,48,1,f5
50007,2020-07-01-12:48:42,48,1,f5
50008,2020-07-01-12:48:43,48,0,f5
50009,2020-07-01-12:48:43,48,0,f5
50010,2020-07-01-12:48:44,48,1,f5
50011,2020-07-01-12:48:45,48,1,f5
50012,2020-07-01-12:48:45,48,0,f5
50013,2020-07-01-12:48:46,48,1,f5
50014,2020-07-01-12:48:47,48,1,f5
50015,2020-07-01-12:48:50,48,0,f5
50016,2020-07-01-12:48:52,48,1,f5
50017,2020-07-01-12:48:52,48,0,f5
50018,2020-07-01-12:48:53,48,1,f5
50019,2020-07-01-12:48:56,48,0,f5
50020,2020-07-01-12:48:56,48,0,f5
50021,2020-07-01-12:48:57,48,0,f5
50022,2020-07-01-12:48:57,48,1,f5
50023,2020-07-01-12:48:58,48,0,f5
50024,2020-07-01-12:48:58,48,0,f5
50025,2020-07-01-12:48:59,48,1,f5
50026,2020-07-01-12:48:59,48,1,f5
50027,2020-07-01-12:49:00,49,1,2020-07-01 12:49:00
50028,2020-07-01-12:49:00,49,0,2020-07-01 12:49:00
50029,2020-07-01-12:49:01,49,1,2020-07-01 12:49:01
50030,2020-07-01-12:49:01,49,1,2020-07-01 12:49:01
50031,2020-07-01-12:49:02,49,0,2020-07-01 12:49:02
50032,2020-07-01-12:49:02,49,0,2020-07-01 12:49:02
50033,2020-07-01-12:49:03,49,1,2020-07-01 12:49:03
50034,2020-07-01-12:49:04,49,0,2020-07-01 12:49:04
50035,2020-07-01-12:49:04,49,0,2020-07-01 12:49:04
50036,2020-07-01-12:49:06,49,1,2020-07-01 12:49:06
50037,2020-07-01-12:49:06,49,0,2020-07-01 12:49:06
50038,2020-07-01-12:49:07,49,1,2020-07-01 12:49:07
50039,2020-07-01-12:49:08,49,0,2020-07-01 12:49:08
50040,2020-07-01-12:49:09,49,0,2020-07-01 12:49:09
50041,2020-07-01-12:49:09,49,1,2020-07-01 12:49:09
50042,2020-07-01-12:49:10,49,1,2020-07-01 12:49:10
50043,2020-07-01-12:49:12,49,0,2020-07-01 12:49:12
50044,2020-07-01-12:49:13,49,1,2020-07-01 12:49:13
50045,2020-07-01-12:49:13,49,1,2020-07-01 12:49:13
50046,2020-07-01-12:49:14,49,0,2020-07-01 12:49:14
50047,2020-07-01-12:49:14,49,1,2020-07-01 12:49:14
50048,2020-07-01-12:49:15,49,1,2020-07-01 12:49:15
50049,2020-07-01-12:49:15,49,1,2020-07-01 12:49:15
50050,2020-07-01-12:49:16,49,0,2020-07-01 12:49:16
50051,2020-07-01-12:49:16,49,0,2020-07-01 12:49:16
50052,2020-07-01-12:49:18,49,1,2020-07-01 12:49:18
50053,2020-07-01-12:49:22,49,1,2020-07-01 12:49:22
50054,2020-07-01-12:49:23,49,1,2020-07-01 12:49:23
50055,2020-07-01-12:49:25,49,1,2020-07-01 12:49:25
50056,2020-07-01-12:49:26,49,0,2020-07-01 12:49:26
50057,2020-07-01-12:49:28,49,0,2020-07-01 12:49:28
50058,2020-07-01-12:49:28,49,0,2020-07-01 12:49:28
50059,2020-07-01-12:49:29,49,0,2020-07-01 12:49:29
50060,2020-07-01-12:49:30,49,1,2020-07-01 12:49:30
50061,2020-07-01-12:49:33,49,0,2020-07-01 12:49:33
50062,2020-07-01-12:49:34,49,1,2020-07-01 12:49:34
50063,2020-07-01-12:49:35,49,0,2020-07-01 12:49:35
50064,2020-07-01-12:49:36,49,1,2020-07-01 12:49:36
50065,2020-07-01-12:49:37,49,1,2020-07-01 12:49:37
50066,2020-07-01-12:49:38,49,0,2020-07-01 12:49:38
50067,2020-07-01-12:49:39,49,1,2020-07-01 12:49:39
50068,2020-07-01-12:49:39,49,1,2020-07-01 12:49:39
50069,2020-07-01-12:49:40,49,0,2020-07-01 12:49:40
50070,2020-07-01-12:49:42,49,1,2020-07-01 12:49:42
50071,2020-07-01-12:49:43,49,0,2020-07-01 12:49:43
50072,2020-07-01-12:49:43,49,0,2020-07-01 12:49:43
50073,2020-07-01-12:49:44,49,0,2020-07-01 12:49:44
50074,2020-07-01-12:49:44,49,1,2020-07-01 12:49:44
50075,2020-07-01-12:49:45,49,1,2020-07-01 12:49:45
50076,2020-07-01-12:49:46,49,0,2020-07-01 12:49:46
50077,2020-07-01-12:49:46,49,0,2020-07-01 12:49:46
50078,2020-07-01-12:49:47,49,0,2020-07-01 12:49:47
50079,2020-07-01-12:49:47,49,0,2020-07-01 12:49:47
50080,2020-07-01-12:49:48,49,1,2020-07-01 12:49:48
50081,2020-07-01-12:49:48,49,0,2020-07-01 12:49:48
50082,2020-07-01-12:49:51,49,1,2020-07-01 12:49:51
50083,2020-07-01-12:49:52,49,1,2020-07-01 12:49:52
50084,2020-07-01-12:49:54,49,0,2020-07-01 12:49:54
50085,2020-07-01-12:49:54,49,0,2020-07-01 12:49:54
50086,2020-07-01-12:49:55,49,1,2020-07-01 12:49:55
50087,2020-07-01-12:49:55,49,0,2020-07-01 12:49:55
50088,2020-07-01-12:49:56,49,1,2020-07-01 12:49:56
50089,2020-07-01-12:49:56,49,0,2020-07-01 12:49:56
50090,2020-07-01-12:49:57,49,1,2020-07-01 12:49:57
50091,2020-07-01-12:49:58,49,1,2020-07-01 12:49:58
50092,2020-07-01-12:49:58,49,1,2020-07-01 12:49:58
50093,2020-07-01-12:49:59,49,0,2020-07-01 12:49:59
50094,2020-07-01-12:50:01,50,1,f6
50095,2020-07-01-12:50:02,50,0,f6
50096,2020-07-01-12:50:02,50,1,f6
50097,2020-07-01-12:50:03,50,1,f6
50098,2020-07-01-12:50:05,50,1,f6
50099,2020-07-01-12:50:06,50,0,f6
50100,2020-07-01-12:50:07,50,0,f6
50101,2020-07-01-12:50:08,50,1,f6
50102,2020-07-01-12:50:10,50,1,f6
50103,2020-07-01-12:50:10,50,1,f6
50104,2020-07-01-12:50:11,50,0,f6
50105,2020-07-01-12:50:12,50,1,f6
50106,2020-07-01-12:50:14,50,0,f6
50107,2020-07-01-12:50:14,50,0,f6
50108,2020-07-01-12:50:15,50,0,f6
50109,2020-07-01-12:50:15,50,1,f6
50110,2020-07-01-12:50:16,50,1,f6
50111,2020-07-01-12:50:18,50,1,f6
50112,2020-07-01-12:50:18,50,1,f6
50113,2020-07-01-12:50:19,50,1,f6
50114,2020-07-01-12:50:19,50,0,f6
50115,2020-07-01-12:50:20,50,1,f6
50116,2020-07-01-12:50:21,50,0,f6
50117,2020-07-01-12:50:22,50,1,f6
50118,2020-07-01-12:50:22,50,1,f6
50119,2020-07-01-12:50:23,50,0,f6
50120,2020-07-01-12:50:23,50,1,f6
50121,2020-07-01-12:50:24,50,1,f6
50122,2020-07-01-12:50:24,50,1,f6
50123,2020-07-01-12:50:25,50,0,f6
50124,2020-07-01-12:50:25,50,1,f6
50125,2020-07-01-12:50:26,50,1,f6
50126,2020-07-01-12:50:26,50,0,f6
50127,2020-07-01-12:50:27,50,1,f6
50128,2020-07-01-12:50:28,50,0,f6
50129,2020-07-01-12:50:30,50,0,f6
50130,2020-07-01-12:50:31,50,1,f6
50131,2020-07-01-12:50:32,50,1,f6
50132,2020-07-01-12:50:34,50,1,f6
50133,2020-07-01-12:50:34,50,1,f6
50134,2020-07-01-12:50:35,50,1,f6
50135,2020-07-01-12:50:36,50,0,f6
50136,2020-07-01-12:50:38,50,0,f6
50137,2020-07-01-12:50:39,50,1,f6
50138,2020-07-01-12:50:44,50,1,f6
50139,2020-07-01-12:50:47,50,1,f6
50140,2020-07-01-12:50:51,50,0,f6
50141,2020-07-01-12:50:54,50,1,f6
50142,2020-07-01-12:50:55,50,0,f6
50143,2020-07-01-12:50:55,50,1,f6
50144,2020-07-01-12:50:56,50,1,f6
50145,2020-07-01-12:50:56,50,1,f6
50146,2020-07-01-12:50:57,50,0,f6
50147,2020-07-01-12:50:57,50,0,f6
50148,2020-07-01-12:50:58,50,1,f6
50149,2020-07-01-12:51:00,51,0,f6
50150,2020-07-01-12:51:02,51,1,f6
50151,2020-07-01-12:51:03,51,1,f6
50152,2020-07-01-12:51:03,51,1,f6
50153,2020-07-01-12:51:04,51,1,f6
50154,2020-07-01-12:51:05,51,0,f6
50155,2020-07-01-12:51:06,51,1,f6
50156,2020-07-01-12:51:07,51,0,f6
50157,2020-07-01-12:51:09,51,0,f6
50158,2020-07-01-12:51:10,51,1,f6
50159,2020-07-01-12:51:11,51,0,f6
50160,2020-07-01-12:51:11,51,1,f6
50161,2020-07-01-12:51:12,51,0,f6
50162,2020-07-01-12:51:13,51,0,f6
50163,2020-07-01-12:51:13,51,0,f6
50164,2020-07-01-12:51:14,51,0,f6
50165,2020-07-01-12:51:17,51,1,f6
50166,2020-07-01-12:51:19,51,1,f6
50167,2020-07-01-12:51:20,51,0,f6
50168,2020-07-01-12:51:20,51,1,f6
50169,2020-07-01-12:51:21,51,0,f6
50170,2020-07-01-12:51:21,51,1,f6
50171,2020-07-01-12:51:24,51,0,f6
50172,2020-07-01-12:51:25,51,1,f6
50173,2020-07-01-12:51:25,51,0,f6
50174,2020-07-01-12:51:27,51,0,f6
50175,2020-07-01-12:51:28,51,0,f6
50176,2020-07-01-12:51:29,51,1,f6
50177,2020-07-01-12:51:29,51,1,f6
50178,2020-07-01-12:51:33,51,0,f6
50179,2020-07-01-12:51:35,51,0,f6
50180,2020-07-01-12:51:36,51,0,f6
50181,2020-07-01-12:51:38,51,0,f6
50182,2020-07-01-12:51:40,51,1,f6
50183,2020-07-01-12:51:42,51,1,f6
50184,2020-07-01-12:51:42,51,0,f6
50185,2020-07-01-12:51:44,51,0,f6
50186,2020-07-01-12:51:45,51,0,f6
50187,2020-07-01-12:51:47,51,1,f6
50188,2020-07-01-12:51:49,51,0,f6
50189,2020-07-01-12:51:49,51,1,f6
50190,2020-07-01-12:51:51,51,0,f6
50191,2020-07-01-12:51:51,51,0,f6
50192,2020-07-01-12:51:52,51,1,f6
50193,2020-07-01-12:51:52,51,1,f6
50194,2020-07-01-12:51:53,51,0,f6
50195,2020-07-01-12:51:56,51,0,f6
50196,2020-07-01-12:51:58,51,1,f6
50197,2020-07-01-12:51:59,51,0,f6
50198,2020-07-01-12:51:59,51,0,f6
50199,2020-07-01-12:52:00,52,1,f6
50200,2020-07-01-12:52:00,52,0,f6
50201,2020-07-01-12:52:01,52,1,f6
50202,2020-07-01-12:52:01,52,0,f6
50203,2020-07-01-12:52:02,52,0,f6
50204,2020-07-01-12:52:02,52,0,f6
50205,2020-07-01-12:52:03,52,0,f6
50206,2020-07-01-12:52:03,52,0,f6
50207,2020-07-01-12:52:04,52,1,f6
50208,2020-07-01-12:52:04,52,0,f6
50209,2020-07-01-12:52:05,52,1,f6
50210,2020-07-01-12:52:05,52,1,f6
50211,2020-07-01-12:52:06,52,0,f6
50212,2020-07-01-12:52:06,52,0,f6
50213,2020-07-01-12:52:07,52,0,f6
50214,2020-07-01-12:52:08,52,1,f6
50215,2020-07-01-12:52:09,52,0,f6
50216,2020-07-01-12:52:09,52,1,f6
50217,2020-07-01-12:52:10,52,1,f6
50218,2020-07-01-12:52:10,52,0,f6
50219,2020-07-01-12:52:11,52,0,f6
50220,2020-07-01-12:52:11,52,1,f6
50221,2020-07-01-12:52:12,52,1,f6
50222,2020-07-01-12:52:12,52,1,f6
50223,2020-07-01-12:52:13,52,1,f6
50224,2020-07-01-12:52:13,52,1,f6
50225,2020-07-01-12:52:15,52,0,f6
50226,2020-07-01-12:52:15,52,1,f6
50227,2020-07-01-12:52:16,52,1,f6
50228,2020-07-01-12:52:16,52,1,f6
50229,2020-07-01-12:52:17,52,1,f6
50230,2020-07-01-12:52:17,52,0,f6
50231,2020-07-01-12:52:18,52,1,f6
50232,2020-07-01-12:52:18,52,1,f6
50233,2020-07-01-12:52:19,52,1,f6
50234,2020-07-01-12:52:19,52,0,f6
50235,2020-07-01-12:52:20,52,1,f6
50236,2020-07-01-12:52:21,52,0,f6
50237,2020-07-01-12:52:22,52,0,f6
50238,2020-07-01-12:52:23,52,0,f6
50239,2020-07-01-12:52:24,52,1,f6
50240,2020-07-01-12:52:24,52,1,f6
50241,2020-07-01-12:52:26,52,1,f6
50242,2020-07-01-12:52:26,52,0,f6
50243,2020-07-01-12:52:29,52,0,f6
50244,2020-07-01-12:52:30,52,1,f6
50245,2020-07-01-12:52:30,52,1,f6
50246,2020-07-01-12:52:31,52,1,f6
50247,2020-07-01-12:52:31,52,0,f6
50248,2020-07-01-12:52:32,52,0,f6
50249,2020-07-01-12:52:33,52,0,f6
50250,2020-07-01-12:52:33,52,1,f6
50251,2020-07-01-12:52:34,52,1,f6
50252,2020-07-01-12:52:35,52,0,f6
50253,2020-07-01-12:52:37,52,1,f6
50254,2020-07-01-12:52:38,52,0,f6
50255,2020-07-01-12:52:39,52,0,f6
50256,2020-07-01-12:52:40,52,1,f6
50257,2020-07-01-12:52:40,52,0,f6
50258,2020-07-01-12:52:41,52,1,f6
50259,2020-07-01-12:52:41,52,0,f6
50260,2020-07-01-12:52:42,52,0,f6
50261,2020-07-01-12:52:43,52,1,f6
50262,2020-07-01-12:52:45,52,0,f6
50263,2020-07-01-12:52:45,52,0,f6
50264,2020-07-01-12:52:46,52,0,f6
50265,2020-07-01-12:52:46,52,1,f6
50266,2020-07-01-12:52:47,52,1,f6
50267,2020-07-01-12:52:47,52,0,f6
50268,2020-07-01-12:52:48,52,0,f6
50269,2020-07-01-12:52:48,52,1,f6
50270,2020-07-01-12:52:49,52,0,f6
50271,2020-07-01-12:52:49,52,0,f6
50272,2020-07-01-12:52:50,52,1,f6
50273,2020-07-01-12:52:50,52,0,f6
50274,2020-07-01-12:52:51,52,1,f6
50275,2020-07-01-12:52:51,52,1,f6
50276,2020-07-01-12:52:53,52,1,f6
50277,2020-07-01-12:52:55,52,0,f6
50278,2020-07-01-12:52:56,52,0,f6
50279,2020-07-01-12:52:57,52,0,f6
50280,2020-07-01-12:52:58,52,1,f6
50281,2020-07-01-12:52:58,52,0,f6
50282,2020-07-01-12:52:59,52,0,f6
50283,2020-07-01-12:52:59,52,0,f6
50284,2020-07-01-12:53:00,53,1,f6
50285,2020-07-01-12:53:00,53,0,f6
50286,2020-07-01-12:53:03,53,1,f6
50287,2020-07-01-12:53:03,53,0,f6
50288,2020-07-01-12:53:04,53,1,f6
50289,2020-07-01-12:53:04,53,1,f6
50290,2020-07-01-12:53:05,53,1,f6
50291,2020-07-01-12:53:06,53,0,f6
50292,2020-07-01-12:53:08,53,0,f6
50293,2020-07-01-12:53:11,53,0,f6
50294,2020-07-01-12:53:12,53,1,f6
50295,2020-07-01-12:53:15,53,0,f6
50296,2020-07-01-12:53:15,53,1,f6
50297,2020-07-01-12:53:16,53,1,f6
50298,2020-07-01-12:53:16,53,1,f6
50299,2020-07-01-12:53:17,53,1,f6
50300,2020-07-01-12:53:17,53,1,f6
50301,2020-07-01-12:53:19,53,1,f6
50302,2020-07-01-12:53:19,53,0,f6
50303,2020-07-01-12:53:20,53,0,f6
50304,2020-07-01-12:53:20,53,1,f6
50305,2020-07-01-12:53:21,53,1,f6
50306,2020-07-01-12:53:21,53,0,f6
50307,2020-07-01-12:53:22,53,1,f6
50308,2020-07-01-12:53:22,53,0,f6
50309,2020-07-01-12:53:23,53,1,f6
50310,2020-07-01-12:53:23,53,1,f6
50311,2020-07-01-12:53:25,53,0,f6
50312,2020-07-01-12:53:26,53,1,f6
50313,2020-07-01-12:53:27,53,1,f6
50314,2020-07-01-12:53:27,53,1,f6
50315,2020-07-01-12:53:28,53,1,f6
50316,2020-07-01-12:53:28,53,1,f6
50317,2020-07-01-12:53:29,53,1,f6
50318,2020-07-01-12:53:30,53,1,f6
50319,2020-07-01-12:53:30,53,1,f6
50320,2020-07-01-12:53:32,53,0,f6
50321,2020-07-01-12:53:33,53,1,f6
50322,2020-07-01-12:53:34,53,1,f6
50323,2020-07-01-12:53:34,53,0,f6
50324,2020-07-01-12:53:35,53,1,f6
50325,2020-07-01-12:53:35,53,0,f6
50326,2020-07-01-12:53:36,53,1,f6
50327,2020-07-01-12:53:37,53,1,f6
50328,2020-07-01-12:53:37,53,1,f6
50329,2020-07-01-12:53:38,53,0,f6
50330,2020-07-01-12:53:38,53,1,f6
50331,2020-07-01-12:53:39,53,1,f6
50332,2020-07-01-12:53:39,53,0,f6
50333,2020-07-01-12:53:40,53,0,f6
50334,2020-07-01-12:53:40,53,0,f6
50335,2020-07-01-12:53:41,53,1,f6
50336,2020-07-01-12:53:41,53,0,f6
50337,2020-07-01-12:53:42,53,0,f6
50338,2020-07-01-12:53:42,53,1,f6
50339,2020-07-01-12:53:43,53,1,f6
50340,2020-07-01-12:53:43,53,0,f6
50341,2020-07-01-12:53:44,53,1,f6
50342,2020-07-01-12:53:44,53,0,f6
50343,2020-07-01-12:53:46,53,1,f6
50344,2020-07-01-12:53:48,53,1,f6
50345,2020-07-01-12:53:49,53,1,f6
50346,2020-07-01-12:53:49,53,0,f6
50347,2020-07-01-12:53:50,53,0,f6
50348,2020-07-01-12:53:50,53,0,f6
50349,2020-07-01-12:53:51,53,1,f6
50350,2020-07-01-12:53:51,53,0,f6
50351,2020-07-01-12:53:52,53,1,f6
50352,2020-07-01-12:53:52,53,1,f6
